user_id,first_name,last_name,gender,birthday,country,preferred_tour_type,budget
389,Максимильян,Кудрявцев,м,2006-10-29,Беларусь,Активный,100000
390,Спиридон,Боброва,м,1968-05-08,Беларусь,Семейный,270000
391,Ипатий,Шестакова,ж,1947-12-14,Беларусь,Активный,40000
392,Анжела,Сазонова,ж,1956-02-18,Россия,Активный,930000
393,Кир,Федотов,ж,1946-03-26,Россия,Пляжный,760000
394,Людмила,Гордеев,м,2000-08-10,Россия,Активный,640000
395,Симон,Блохин,м,1999-04-05,Россия,Активный,100000
396,Кондратий,Куликов,ж,1949-01-05,Россия,Пляжный,890000
397,Бронислав,Бобылев,ж,1985-12-28,Беларусь,Экскурсионный,690000
398,Евлампий,Шестаков,ж,2009-07-24,Беларусь,Семейный,710000
399,Порфирий,Зайцев,м,1948-11-25,Россия,Пляжный,730000
400,Савва,Семенов,м,1983-05-11,Беларусь,Семейный,550000
401,Игнатий,Виноградов,м,1995-09-27,Беларусь,Пляжный,450000
402,Аркадий,Гусев,ж,1953-07-14,Россия,Активный,340000
403,Ипатий,Блинова,ж,1982-09-17,Беларусь,Активный,980000
404,Эммануил,Авдеев,ж,1952-06-08,Беларусь,Активный,350000
405,Елена,Зайцева,м,1962-08-27,Россия,Семейный,750000
406,Дорофей,Тетерин,ж,1963-03-17,Беларусь,Пляжный,720000
407,Лука,Терентьев,м,1976-02-08,Беларусь,Семейный,850000
408,Аникита,Шарапова,м,1972-08-18,Беларусь,Экскурсионный,440000
409,Ерофей,Калашников,ж,1966-01-25,Россия,Экскурсионный,80000
410,Тарас,Большаков,ж,1968-08-06,Россия,Пляжный,230000
411,Мирослав,Мартынов,ж,1975-11-05,Россия,Экскурсионный,810000
412,Марк,Емельянова,м,1972-07-03,Беларусь,Экскурсионный,300000
413,Фадей,Елисеев,м,1985-03-21,Россия,Пляжный,340000
414,Майя,Рябов,м,1952-02-01,Беларусь,Активный,690000
415,Михаил,Панов,ж,1975-09-10,Россия,Экскурсионный,240000
416,Ирина,Аксенов,ж,2006-09-11,Россия,Активный,870000
417,Дементий,Фролова,ж,1976-04-03,Беларусь,Активный,720000
418,Марфа,Копылова,м,1986-08-24,Беларусь,Экскурсионный,150000
419,Аким,Воробьева,ж,1964-06-16,Россия,Семейный,700000
420,Марк,Кулакова,м,1946-03-16,Беларусь,Экскурсионный,250000
421,Фотий,Горбачев,м,1962-05-27,Россия,Активный,950000
422,Евсей,Чернова,м,1965-06-14,Беларусь,Пляжный,860000
423,Капитон,Максимова,ж,1960-06-18,Россия,Семейный,780000
424,Елена,Суханов,м,1985-09-25,Россия,Активный,690000
425,Феврония,Власова,ж,1979-02-02,Беларусь,Семейный,170000
426,Никодим,Сафонова,ж,2002-08-06,Беларусь,Семейный,170000
427,Нифонт,Аксенова,м,1962-08-28,Беларусь,Экскурсионный,50000
428,Потап,Ермаков,м,1971-09-20,Беларусь,Экскурсионный,970000
429,Ладислав,Тихонова,ж,2009-10-29,Беларусь,Экскурсионный,840000
430,Борислав,Петров,м,1951-10-06,Россия,Экскурсионный,710000
431,Владлен,Игнатьев,м,1959-10-20,Беларусь,Экскурсионный,550000
432,Ия,Назаров,ж,2004-09-04,Беларусь,Активный,730000
433,Денис,Белякова,ж,1978-07-17,Россия,Семейный,600000
434,Силантий,Баранова,м,1982-12-13,Россия,Пляжный,360000
435,Савватий,Котов,ж,1997-07-03,Беларусь,Пляжный,680000
436,Маргарита,Емельянова,м,1980-06-20,Беларусь,Пляжный,500000
437,Викентий,Котова,м,1976-03-24,Россия,Активный,310000
438,Филипп,Блохин,м,2001-12-15,Россия,Активный,200000
439,Дмитрий,Матвеева,м,1961-06-01,Беларусь,Пляжный,650000
440,Раиса,Никонов,ж,1966-01-31,Россия,Экскурсионный,20000
441,Лора,Доронина,ж,2007-12-16,Беларусь,Активный,760000
442,Амвросий,Щербаков,ж,2002-03-19,Россия,Активный,490000
443,Амос,Медведев,ж,1946-04-21,Беларусь,Семейный,710000
444,Наркис,Тихонова,м,1957-07-25,Беларусь,Пляжный,430000
445,Порфирий,Сысоева,ж,1966-06-13,Россия,Активный,800000
446,Кузьма,Родионова,м,1954-02-13,Россия,Активный,770000
447,Демид,Харитонова,ж,1964-04-11,Россия,Экскурсионный,450000
448,Аполлинарий,Стрелков,ж,1947-04-10,Россия,Экскурсионный,230000
449,Фома,Рогов,ж,1982-09-26,Россия,Семейный,850000
450,Егор,Костина,ж,2010-12-19,Россия,Семейный,660000
451,Фотий,Маслова,м,1973-03-31,Беларусь,Экскурсионный,960000
452,Агата,Жданова,ж,1954-01-28,Россия,Активный,510000
453,Парфен,Кошелева,ж,1954-07-17,Россия,Семейный,770000
454,Пров,Анисимова,ж,1974-01-06,Россия,Экскурсионный,710000
455,Нифонт,Дорофеева,ж,1969-03-04,Беларусь,Семейный,980000
456,Парфен,Фомичев,м,1970-12-10,Беларусь,Семейный,710000
457,Парфен,Кондратьева,м,1982-07-02,Беларусь,Семейный,900000
458,Наркис,Некрасов,м,2008-11-03,Россия,Пляжный,690000
459,Онуфрий,Фомина,ж,1951-01-15,Беларусь,Пляжный,540000
460,Панкрат,Богданов,м,2007-10-24,Россия,Экскурсионный,100000
461,Агафья,Афанасьева,м,1997-01-19,Россия,Пляжный,490000
462,Нинель,Субботина,м,1979-02-21,Россия,Пляжный,420000
463,Эрнест,Пахомов,ж,1987-11-28,Беларусь,Экскурсионный,670000
464,Натан,Денисов,ж,1972-12-30,Беларусь,Активный,50000
465,Владилен,Кулакова,ж,1959-11-11,Россия,Пляжный,600000
466,Ермолай,Абрамов,м,1965-11-25,Россия,Экскурсионный,260000
467,Демид,Кузьмина,ж,1967-08-24,Беларусь,Семейный,1000000
468,Поликарп,Сысоев,ж,2007-05-29,Россия,Активный,520000
469,Натан,Тетерин,м,1959-06-15,Россия,Активный,960000
470,Аникей,Фадеев,м,1948-10-29,Беларусь,Экскурсионный,250000
471,Карп,Фадеев,м,1992-10-02,Россия,Активный,190000
472,Потап,Николаев,м,1960-12-30,Россия,Активный,600000
473,Герман,Харитонова,ж,2004-05-31,Беларусь,Экскурсионный,880000
474,Исидор,Одинцов,ж,1960-11-05,Беларусь,Активный,860000
475,Фёкла,Симонова,м,1976-04-19,Беларусь,Экскурсионный,970000
476,Леонид,Кириллов,м,2001-02-26,Россия,Активный,560000
477,Ферапонт,Бурова,м,1957-08-12,Россия,Активный,450000
478,Вячеслав,Быков,ж,1946-10-20,Россия,Экскурсионный,980000
479,Нинель,Соболева,ж,1963-07-14,Беларусь,Активный,760000
480,Рубен,Костина,м,2004-07-14,Беларусь,Пляжный,250000
481,Лука,Галкина,ж,1985-05-12,Россия,Экскурсионный,820000
482,Добромысл,Галкин,м,1954-06-19,Беларусь,Экскурсионный,150000
483,Анжела,Федосеева,ж,1963-05-29,Беларусь,Активный,680000
484,Галактион,Логинова,м,1956-08-31,Россия,Пляжный,430000
485,Василиса,Воронова,ж,1997-03-07,Россия,Экскурсионный,720000
486,Валентин,Данилова,м,1985-04-18,Россия,Семейный,170000
487,Иларион,Авдеев,м,2007-06-16,Беларусь,Экскурсионный,710000
488,Акулина,Федосеева,ж,1956-07-03,Россия,Экскурсионный,550000
489,Всеволод,Миронов,ж,2009-02-08,Россия,Активный,500000
490,Степан,Алексеев,ж,2001-05-15,Россия,Экскурсионный,340000
491,Елизавета,Лыткина,м,1973-08-02,Беларусь,Экскурсионный,920000
492,Трифон,Селезнев,ж,2006-10-01,Беларусь,Пляжный,610000
493,Август,Потапова,ж,1952-02-14,Беларусь,Пляжный,160000
494,Игорь,Кузнецов,ж,1977-07-13,Россия,Семейный,580000
495,Ипат,Кузьмин,ж,1961-03-17,Россия,Активный,260000
496,Куприян,Князев,м,1977-11-04,Беларусь,Пляжный,590000
497,Юлиан,Мишина,ж,1946-12-06,Россия,Пляжный,280000
498,Прохор,Капустин,ж,1951-10-01,Россия,Активный,110000
499,Елисей,Соколов,м,1965-10-16,Россия,Активный,170000
